,GAMMA,gamma,x_vals,llh,delta_llh
148,0.32653061224489793,3.9719999999999995,"[ 8.58836132e-03 -2.97626486e-01  5.52268044e-01  1.49323544e-01
  6.70821194e-01 -1.29971739e+02]",-293610.42979997717,10.91093959013233
149,0.32653061224489793,4.004,"[ 7.95169980e-03 -2.98753303e-01  5.52268039e-01  1.49321738e-01
  6.70820375e-01 -1.29971742e+02]",-293609.8981290264,11.442610540892929
150,0.32653061224489793,4.036,"[ 1.01293221e-02 -3.50794855e-01  5.52197096e-01  1.49177287e-01
  6.70820392e-01 -1.29971742e+02]",-293609.4470372487,11.893702318600845
151,0.32653061224489793,4.068,"[ 9.59192820e-03 -3.51681101e-01  5.52268043e-01  1.49212044e-01
  6.70818915e-01 -1.29971745e+02]",-293608.95754491404,12.383194653259125
152,0.32653061224489793,4.1,"[ 8.94802053e-03 -3.52855542e-01  5.52268047e-01  1.49284670e-01
  6.70887304e-01 -1.29971745e+02]",-293608.4254998808,12.915239686495624
153,0.4897959183673469,2.5,"[ 1.84483770e-02 -7.84671487e-01  5.52266979e-01  1.49331836e-01
  6.70820533e-01 -1.29968439e+02]",-293612.51567062794,8.82506893936079
154,0.4897959183673469,2.532,"[ 1.78857001e-02 -7.30520060e-01  5.52249068e-01  1.48998168e-01
  6.70820393e-01 -1.29968526e+02]",-293613.05447756656,8.286262000736315
155,0.4897959183673469,2.564,"[ 1.69688614e-02 -6.78804477e-01  5.52268047e-01  1.49331742e-01
  6.70821630e-01 -1.29968571e+02]",-293613.59980685805,7.740932709246408
156,0.4897959183673469,2.596,"[ 1.82098987e-02 -6.75211306e-01  5.52268045e-01  1.49323220e-01
  6.70818694e-01 -1.29968571e+02]",-293614.0496051188,7.291134448489174
157,0.4897959183673469,2.628,"[ 1.52857251e-02 -5.81466779e-01  5.51943278e-01  1.49331876e-01
  6.70820392e-01 -1.29968566e+02]",-293614.6867193793,6.6540201880270615
158,0.4897959183673469,2.66,"[ 1.65871029e-02 -5.77793671e-01  5.52268048e-01  1.49249104e-01
  6.70954569e-01 -1.29968566e+02]",-293615.1398232327,6.200916334579233
159,0.4897959183673469,2.692,"[ 1.39861912e-02 -4.91780842e-01  5.52157493e-01  1.49283448e-01
  6.70820392e-01 -1.29968734e+02]",-293615.7742976171,5.56644195021363
160,0.4897959183673469,2.7239999999999998,"[ 1.50035610e-02 -4.89118777e-01  5.52268043e-01  1.49325699e-01
  6.70830189e-01 -1.29968734e+02]",-293616.2183307499,5.122408817405812
161,0.4897959183673469,2.756,"[ 1.17033976e-02 -4.06814849e-01  5.52267972e-01  1.49331837e-01
  6.70820401e-01 -1.29968721e+02]",-293616.8395128999,4.5012266673729755
162,0.4897959183673469,2.788,"[ 1.13547793e-02 -3.74424152e-01  5.52261858e-01  1.49331837e-01
  6.70832804e-01 -1.29152868e+02]",-293617.35259117605,3.9881483912467957
163,0.4897959183673469,2.82,"[ 9.93249414e-03 -3.31702237e-01  5.52266604e-01  1.49331836e-01
  6.70820919e-01 -1.29153261e+02]",-293617.8576670309,3.4830725364154205
164,0.4897959183673469,2.852,"[ 9.03381302e-03 -2.97023707e-01  5.52268318e-01  1.49331829e-01
  6.70820387e-01 -1.29153303e+02]",-293618.341911768,2.998827799281571
165,0.4897959183673469,2.884,"[ 8.60211336e-03 -2.63656422e-01  5.52197608e-01  1.49331836e-01
  6.71428195e-01 -1.29483066e+02]",-293618.79020145105,2.5505381162511185
166,0.4897959183673469,2.916,"[ 7.20418663e-03 -2.59886017e-01  5.52256927e-01  1.49326518e-01
  6.70820393e-01 -1.29483056e+02]",-293619.19532692357,2.145412643731106
167,0.4897959183673469,2.948,"[ 6.22150281e-03 -2.06690344e-01  5.52268042e-01  1.49219530e-01
  6.70820389e-01 -1.29483088e+02]",-293619.64823018527,1.692509382031858
168,0.4897959183673469,2.98,"[ 6.22180535e-03 -2.06689672e-01  5.52268087e-01  1.49219545e-01
  6.70820441e-01 -1.29483088e+02]",-293619.9730468842,1.3676926831249148
169,0.4897959183673469,3.012,"[ 4.30299733e-03 -1.56501433e-01  5.52268004e-01  1.49331399e-01
  6.70820389e-01 -1.29483095e+02]",-293620.3560332237,0.9847063436172903
170,0.4897959183673469,3.044,"[ 4.76668648e-03 -1.49852809e-01  5.52263551e-01  1.49331836e-01
  6.70741437e-01 -1.29483113e+02]",-293620.624471781,0.7162677862797864
171,0.4897959183673469,3.0759999999999996,"[ 2.66366672e-03 -1.13903004e-01  5.52267831e-01  1.49331836e-01
  6.70819066e-01 -1.29483268e+02]",-293620.892739945,0.4479996223235503
172,0.4897959183673469,3.1079999999999997,"[ 2.76399611e-03 -1.13687010e-01  5.52264487e-01  1.49330816e-01
  6.70820393e-01 -1.29483268e+02]",-293621.06349405,0.2772455172962509
173,0.4897959183673469,3.1399999999999997,"[ 1.20782629e-03 -7.99551237e-02  5.52268044e-01  1.49331575e-01
  6.70820570e-01 -1.29477731e+02]",-293621.2287452496,0.11199431767454371
174,0.4897959183673469,3.1719999999999997,"[ 1.60383483e-03 -7.91177545e-02  5.52268043e-01  1.49331693e-01
  6.70820393e-01 -1.29477731e+02]",-293621.3000605142,0.04067905311239883
175,0.4897959183673469,3.2039999999999997,"[-2.75871725e-05 -5.44884774e-02  5.52268043e-01  1.49331620e-01
  6.70820425e-01 -1.29479041e+02]",-293621.3407395673,0.0
176,0.4897959183673469,3.2359999999999998,"[ 7.35772165e-05 -5.43208194e-02  5.52268043e-01  1.49331717e-01
  6.70821489e-01 -1.29479041e+02]",-293621.30070951034,0.040030056959949434
177,0.4897959183673469,3.268,"[-8.68348308e-04 -3.75227327e-02  5.52114598e-01  1.49331021e-01
  6.70820388e-01 -1.29479203e+02]",-293621.2137672873,0.1269722799770534
178,0.4897959183673469,3.3,"[-8.60589752e-04 -3.75051712e-02  5.52118026e-01  1.49331956e-01
  6.70821715e-01 -1.29479203e+02]",-293621.05840730015,0.28233226714655757
179,0.4897959183673469,3.332,"[-1.45167725e-03 -2.72636874e-02  5.52268020e-01  1.49331633e-01
  6.70820488e-01 -1.29479295e+02]",-293620.85276295175,0.4879766155499965
180,0.4897959183673469,3.364,"[-1.45171144e-03 -2.72636429e-02  5.52268046e-01  1.49331642e-01
  6.70820475e-01 -1.29479295e+02]",-293620.58518380346,0.7555557638406754
181,0.4897959183673469,3.396,"[-1.45249472e-03 -2.72634264e-02  5.52267940e-01  1.49331699e-01
  6.70820392e-01 -1.29479295e+02]",-293620.26383721974,1.0769023475586437
182,0.4897959183673469,3.428,"[-1.45288349e-03 -2.72634898e-02  5.52267998e-01  1.49331719e-01
  6.70820365e-01 -1.29479295e+02]",-293619.89199911075,1.4487404565443285
183,0.4897959183673469,3.46,"[-1.45321771e-03 -2.72637708e-02  5.52268030e-01  1.49331740e-01
  6.70820413e-01 -1.29479295e+02]",-293619.47189638135,1.868843185948208
184,0.4897959183673469,3.492,"[-1.53811398e-03 -2.74180995e-02  5.52267143e-01  1.49330669e-01
  6.70820391e-01 -1.29479295e+02]",-293619.0053450497,2.3353945175767876
185,0.4897959183673469,3.524,"[-8.90068614e-04 -4.42355405e-02  5.52268031e-01  1.49331676e-01
  6.70820397e-01 -1.29479260e+02]",-293618.51534483215,2.825394735147711
186,0.4897959183673469,3.556,"[-8.90192257e-04 -4.42357263e-02  5.52268049e-01  1.49331682e-01
  6.70820388e-01 -1.29479260e+02]",-293617.9795671138,3.3611724535003304
187,0.4897959183673469,3.588,"[-1.16906215e-03 -4.61120915e-02  5.52261444e-01  1.49331836e-01
  6.70820003e-01 -1.29479259e+02]",-293617.4062452826,3.934494284680113
188,0.4897959183673469,3.62,"[ 4.89737048e-04 -7.58573789e-02  5.52268044e-01  1.49330803e-01
  6.70820330e-01 -1.29467407e+02]",-293616.85286691546,4.487872651836369
189,0.4897959183673469,3.6519999999999997,"[ 1.06058772e-03 -8.99778063e-02  5.52268084e-01  1.49331778e-01
  6.70822358e-01 -1.29467451e+02]",-293616.26036445523,5.080375112069305
190,0.4897959183673469,3.6839999999999997,"[ 5.72646580e-04 -9.09543917e-02  5.52268015e-01  1.49331164e-01
  6.70820393e-01 -1.29467451e+02]",-293615.6442878652,5.696451702096965
191,0.4897959183673469,3.7159999999999997,"[ 5.72687022e-04 -9.09554970e-02  5.52268101e-01  1.49331193e-01
  6.70820352e-01 -1.29467451e+02]",-293614.987084791,6.353654776292387
192,0.4897959183673469,3.7479999999999998,"[ 3.06276668e-03 -1.39044154e-01  5.52268043e-01  1.49183520e-01
  6.70819540e-01 -1.29467274e+02]",-293614.440298925,6.900440642319154
193,0.4897959183673469,3.78,"[ 2.59735528e-03 -1.39945789e-01  5.52268043e-01  1.49232848e-01
  6.70868973e-01 -1.29467274e+02]",-293613.8136197151,7.527119852195028
194,0.4897959183673469,3.812,"[ 1.63355907e-03 -1.42309123e-01  5.52268514e-01  1.49331836e-01
  6.70820227e-01 -1.29467324e+02]",-293613.1517411054,8.188998461875599
195,0.4897959183673469,3.8439999999999994,"[ 5.26664257e-03 -2.00582228e-01  5.52268023e-01  1.49140858e-01
  6.70820393e-01 -1.29467325e+02]",-293612.6501545365,8.690585030824877
196,0.4897959183673469,3.8759999999999994,"[ 5.05944667e-03 -2.00953727e-01  5.52264925e-01  1.49155793e-01
  6.70820390e-01 -1.29467325e+02]",-293612.05071100954,9.290028557763435
197,0.4897959183673469,3.9079999999999995,"[ 6.80273610e-03 -2.47484089e-01  5.52235784e-01  1.49329667e-01
  6.70820392e-01 -1.29468260e+02]",-293611.5187515566,9.821988010720816
198,0.4897959183673469,3.9399999999999995,"[ 6.62782720e-03 -2.47792023e-01  5.52268042e-01  1.49330749e-01
  6.70825829e-01 -1.29468261e+02]",-293610.95257272123,10.388166846067179
199,0.4897959183673469,3.9719999999999995,"[ 8.54216300e-03 -2.96158608e-01  5.52268044e-01  1.49331685e-01
  6.70820492e-01 -1.29468057e+02]",-293610.4576903801,10.883049187192228
200,0.4897959183673469,4.004,"[ 8.53352014e-03 -2.96173209e-01  5.52267168e-01  1.49332119e-01
  6.70819885e-01 -1.29468057e+02]",-293609.92425455665,11.416485010646284
201,0.4897959183673469,4.036,"[ 7.28517656e-03 -2.98625128e-01  5.52268039e-01  1.49331836e-01
  6.70819484e-01 -1.29468017e+02]",-293609.35683115205,11.983908415248152
202,0.4897959183673469,4.068,"[ 1.08592683e-02 -3.79432202e-01  5.51878062e-01  1.49209499e-01
  6.70820393e-01 -1.29467571e+02]",-293609.0100937916,12.330645775713492
203,0.4897959183673469,4.1,"[ 1.02787034e-02 -3.80531997e-01  5.52268043e-01  1.49331836e-01
  6.70820505e-01 -1.29467567e+02]",-293608.55301724403,12.787722323264461
204,0.6530612244897959,2.5,"[ 1.84310557e-02 -7.82767465e-01  5.52268030e-01  1.49331838e-01
  6.70818493e-01 -1.29463439e+02]",-293612.51047933433,8.830260232964065
205,0.6530612244897959,2.532,"[ 1.77942255e-02 -7.30876582e-01  5.52268046e-01  1.49077025e-01
  6.70820415e-01 -1.29463578e+02]",-293613.04973741993,8.291002147365361
206,0.6530612244897959,2.564,"[ 1.89455590e-02 -7.27315662e-01  5.52268044e-01  1.49202939e-01
  6.70829490e-01 -1.29463578e+02]",-293613.49567844643,7.845061120868195
207,0.6530612244897959,2.596,"[ 1.62329317e-02 -6.27004930e-01  5.52265953e-01  1.49331780e-01
  6.70820392e-01 -1.29463812e+02]",-293614.13873956417,7.202000003133435
208,0.6530612244897959,2.628,"[ 1.57138222e-02 -5.82828735e-01  5.52273912e-01  1.49316335e-01
  6.70623473e-01 -1.29420303e+02]",-293614.67501988297,6.665719684329815
209,0.6530612244897959,2.66,"[ 1.45925066e-02 -5.33126974e-01  5.52268038e-01  1.49137145e-01
  6.70820634e-01 -1.29420153e+02]",-293615.2270421887,6.1136973786051385
210,0.6530612244897959,2.692,"[ 1.39100518e-02 -4.88622817e-01  5.52268041e-01  1.49330754e-01
  6.70814971e-01 -1.29420128e+02]",-293615.76791715587,5.572822411428206
211,0.6530612244897959,2.7239999999999998,"[ 1.28139497e-02 -4.46051558e-01  5.52268041e-01  1.49308095e-01
  6.70825914e-01 -1.29414736e+02]",-293616.3033557013,5.037383865972515
212,0.6530612244897959,2.756,"[ 1.19598398e-02 -4.07074102e-01  5.52258626e-01  1.49324151e-01
  6.70820389e-01 -1.29414761e+02]",-293616.83034942433,4.51039014296839
213,0.6530612244897959,2.788,"[ 1.08981841e-02 -3.67767697e-01  5.52268043e-01  1.49331836e-01
  6.70820227e-01 -1.29415083e+02]",-293617.346526726,3.9942128413240425
214,0.6530612244897959,2.82,"[ 1.00182389e-02 -3.31867990e-01  5.52263582e-01  1.49276760e-01
  6.70820385e-01 -1.29413192e+02]",-293617.84796432994,3.492775237362366
215,0.6530612244897959,2.852,"[ 9.02381997e-03 -2.97290925e-01  5.52268042e-01  1.49328262e-01
  6.70819641e-01 -1.29413164e+02]",-293618.3322600007,3.0084795666043647
216,0.6530612244897959,2.884,"[ 8.12084441e-03 -2.65992242e-01  5.52268012e-01  1.49331835e-01
  6.70820252e-01 -1.29413199e+02]",-293618.79472934775,2.546010219550226
217,0.6530612244897959,2.916,"[ 7.07873245e-03 -2.34848644e-01  5.52266641e-01  1.49329896e-01
  6.70820393e-01 -1.29413272e+02]",-293619.2317690516,2.108970515721012
218,0.6530612244897959,2.948,"[ 6.14745229e-03 -2.06606985e-01  5.52263043e-01  1.49325231e-01
  6.70820389e-01 -1.29412486e+02]",-293619.6389614742,1.7017780931200832
219,0.6530612244897959,2.98,"[ 5.17462824e-03 -1.80562102e-01  5.52268042e-01  1.49331366e-01
  6.70824371e-01 -1.29412017e+02]",-293620.01219515334,1.3285444139619358
220,0.6530612244897959,3.012,"[ 5.98682676e-03 -1.78768266e-01  5.52260357e-01  1.49330441e-01
  6.70820388e-01 -1.29412017e+02]",-293620.30830457975,1.0324349875445478
221,0.6530612244897959,3.044,"[ 4.63508450e-03 -1.75440314e-01  5.52214083e-01  1.49301228e-01
  6.70820391e-01 -1.29412025e+02]",-293620.51163026487,0.8291093024308793
222,0.6530612244897959,3.0759999999999996,"[ 2.66531391e-03 -1.13365181e-01  5.52268043e-01  1.49318113e-01
  6.70839140e-01 -1.29412253e+02]",-293620.8855469742,0.4551925931009464
223,0.6530612244897959,3.1079999999999997,"[ 1.92839766e-03 -9.53673193e-02  5.52240505e-01  1.49329429e-01
  6.70820387e-01 -1.29412268e+02]",-293621.08164223185,0.25909733545267954
224,0.6530612244897959,3.1399999999999997,"[ 1.17956710e-03 -7.94590736e-02  5.52267950e-01  1.49325623e-01
  6.70820388e-01 -1.29412285e+02]",-293621.22477743094,0.11596213636221364
225,0.6530612244897959,3.1719999999999997,"[ 1.18035506e-03 -7.94574363e-02  5.52268002e-01  1.49325670e-01
  6.70820509e-01 -1.29412285e+02]",-293621.296517604,0.04422196332598105
226,0.6530612244897959,3.2039999999999997,"[ 1.91251405e-04 -5.77623285e-02  5.52268043e-01  1.49331756e-01
  6.70879517e-01 -1.29412218e+02]",-293621.3383385797,0.00240098760696128
227,0.6530612244897959,3.2359999999999998,"[ 5.24889331e-04 -5.70544292e-02  5.52260870e-01  1.49326730e-01
  6.70820389e-01 -1.29412218e+02]",-293621.2962864238,0.04445314349140972
228,0.6530612244897959,3.268,"[ 2.47087951e-04 -5.64586749e-02  5.52268932e-01  1.49331754e-01
  6.70820392e-01 -1.29412218e+02]",-293621.18754924263,0.15319032466504723
229,0.6530612244897959,3.3,"[-1.22397333e-03 -3.04538162e-02  5.52267258e-01  1.49331837e-01
  6.70828253e-01 -1.29412219e+02]",-293621.0706461631,0.2700934042222798
230,0.6530612244897959,3.332,"[-1.22204395e-03 -3.04504834e-02  5.52267920e-01  1.49331646e-01
  6.70827757e-01 -1.29412219e+02]",-293620.8614481701,0.4792913972050883
231,0.6530612244897959,3.364,"[-1.22186925e-03 -3.04496647e-02  5.52268000e-01  1.49331702e-01
  6.70827647e-01 -1.29412219e+02]",-293620.59541302157,0.7453265457297675
232,0.6530612244897959,3.396,"[-1.22195751e-03 -3.04493705e-02  5.52268030e-01  1.49331723e-01
  6.70827606e-01 -1.29412219e+02]",-293620.27695302886,1.063786538434215
233,0.6530612244897959,3.428,"[-1.22206184e-03 -3.04493109e-02  5.52268045e-01  1.49331728e-01
  6.70827599e-01 -1.29412219e+02]",-293619.90933549235,1.4314040749450214
234,0.6530612244897959,3.46,"[-1.36374472e-03 -3.04616670e-02  5.52263700e-01  1.49331813e-01
  6.70820417e-01 -1.29412219e+02]",-293619.495061669,1.845677898323629
235,0.6530612244897959,3.492,"[-1.36426392e-03 -3.04621541e-02  5.52263778e-01  1.49331839e-01
  6.70820384e-01 -1.29412219e+02]",-293619.03507207806,2.3056674892432056
236,0.6530612244897959,3.524,"[-9.16154926e-04 -4.26612549e-02  5.52266811e-01  1.49331837e-01
  6.70820790e-01 -1.29412219e+02]",-293618.54228795285,2.798451614449732
237,0.6530612244897959,3.556,"[-9.25389165e-04 -4.26751196e-02  5.52268046e-01  1.49331396e-01
  6.70820503e-01 -1.29412219e+02]",-293618.00909757,3.3316419973270968
238,0.6530612244897959,3.588,"[-7.87495861e-05 -6.23119672e-02  5.52267924e-01  1.49331837e-01
  6.70820379e-01 -1.29412264e+02]",-293617.4615721153,3.8791674519889057
239,0.6530612244897959,3.62,"[-7.95637633e-05 -6.23135047e-02  5.52268038e-01  1.49331805e-01
  6.70820489e-01 -1.29412264e+02]",-293616.87644285697,4.464296710328199
240,0.6530612244897959,3.6519999999999997,"[-9.48712167e-04 -6.39935652e-02  5.52264936e-01  1.49297442e-01
  6.70820392e-01 -1.29412264e+02]",-293616.2539707328,5.086768834502436
241,0.6530612244897959,3.6839999999999997,"[ 1.60814974e-03 -1.02580908e-01  5.52268042e-01  1.49323554e-01
  6.70820437e-01 -1.29412261e+02]",-293615.69495717296,5.645782394334674
242,0.6530612244897959,3.7159999999999997,"[ 1.60785678e-03 -1.02581463e-01  5.52268085e-01  1.49323569e-01
  6.70820416e-01 -1.29412261e+02]",-293615.0696914984,6.271048068883829
243,0.6530612244897959,3.7479999999999998,"[ 5.24357928e-04 -1.04939387e-01  5.52267927e-01  1.49325038e-01
  6.70820389e-01 -1.29412268e+02]",-293614.410735628,6.930003939312883
244,0.6530612244897959,3.78,"[ 3.72402073e-03 -1.55887028e-01  5.52267224e-01  1.49331842e-01
  6.70819884e-01 -1.29412137e+02]",-293613.8764454929,7.4642940743942745
245,0.6530612244897959,3.812,"[ 3.14923143e-03 -1.56983440e-01  5.52266665e-01  1.49331187e-01
  6.70820388e-01 -1.29412137e+02]",-293613.2566896721,8.084049895172939
246,0.6530612244897959,3.8439999999999994,"[ 5.39615449e-03 -1.97226356e-01  5.52268000e-01  1.49323086e-01
  6.70820391e-01 -1.29412148e+02]",-293612.69241420244,8.648325364862103
247,0.6530612244897959,3.8759999999999994,"[ 6.07440688e-03 -2.19858017e-01  5.52268041e-01  1.49331508e-01
  6.70820430e-01 -1.29412149e+02]",-293612.1189976319,9.221741935412865
248,0.6530612244897959,3.9079999999999995,"[ 6.07366084e-03 -2.19859337e-01  5.52268151e-01  1.49331545e-01
  6.70820377e-01 -1.29412149e+02]",-293611.53074277326,9.809996794036124
249,0.6530612244897959,3.9399999999999995,"[ 4.77063013e-03 -2.22347793e-01  5.52267958e-01  1.49313822e-01
  6.70820369e-01 -1.29412149e+02]",-293610.9085808407,10.432158726616763
250,0.6530612244897959,3.9719999999999995,"[ 8.43138710e-03 -2.92912921e-01  5.52268044e-01  1.49162203e-01
  6.70821829e-01 -1.29412139e+02]",-293610.4977011687,10.843038398597855
251,0.6530612244897959,4.004,"[ 7.87584222e-03 -2.94113920e-01  5.52247460e-01  1.49331841e-01
  6.70820949e-01 -1.29412135e+02]",-293609.9668953795,11.373844187823124
252,0.6530612244897959,4.036,"[ 9.69060696e-03 -3.46543651e-01  5.52270622e-01  1.49331844e-01
  6.70823403e-01 -1.29412137e+02]",-293609.51402921334,11.826710353954695
253,0.6530612244897959,4.068,"[ 1.07575029e-02 -3.72654354e-01  5.52261346e-01  1.49306951e-01
  6.70820393e-01 -1.29412133e+02]",-293609.0542830971,12.28645647020312
254,0.6530612244897959,4.1,"[ 1.01657301e-02 -3.73581888e-01  5.52268043e-01  1.49331097e-01
  6.70820426e-01 -1.29412136e+02]",-293608.5833850068,12.757354560482781
255,0.8163265306122448,2.5,"[ 1.85338498e-02 -7.85078847e-01  5.52267983e-01  1.49331818e-01
  6.70820388e-01 -1.29407999e+02]",-293612.5040046378,8.836734929471277
256,0.8163265306122448,2.532,"[ 1.77630113e-02 -7.31023163e-01  5.52267966e-01  1.49331840e-01
  6.70820443e-01 -1.29408282e+02]",-293613.0433473502,8.297392217093147
257,0.8163265306122448,2.564,"[ 1.90424520e-02 -7.27365988e-01  5.52268043e-01  1.49301758e-01
  6.70818799e-01 -1.29408289e+02]",-293613.4872025729,7.8535369943710975
258,0.8163265306122448,2.596,"[ 1.62201706e-02 -6.26831408e-01  5.52267729e-01  1.49330344e-01
  6.70820390e-01 -1.29408468e+02]",-293614.1297391302,7.21100043709157
259,0.8163265306122448,2.628,"[ 1.54239912e-02 -5.79705625e-01  5.52267849e-01  1.49331835e-01
  6.70820366e-01 -1.29408433e+02]",-293614.67425953184,6.666480035462882
260,0.8163265306122448,2.66,"[ 1.45456227e-02 -5.34026841e-01  5.52262962e-01  1.49331838e-01
  6.70820435e-01 -1.29408434e+02]",-293615.21728793444,6.123451632854994
261,0.8163265306122448,2.692,"[ 1.36686498e-02 -4.88791328e-01  5.52267838e-01  1.49265049e-01
  6.70820388e-01 -1.29408438e+02]",-293615.75692449755,5.583815069752745
262,0.8163265306122448,2.7239999999999998,"[ 1.45051997e-02 -4.86605273e-01  5.52267394e-01  1.49331872e-01
  6.70929857e-01 -1.29408438e+02]",-293616.2092808439,5.1314587233937345
263,0.8163265306122448,2.756,"[ 1.18896352e-02 -4.07528364e-01  5.52268043e-01  1.49319306e-01
  6.70817771e-01 -1.29408440e+02]",-293616.81760064355,4.523138923745137
264,0.8163265306122448,2.788,"[ 1.09262635e-02 -3.68005528e-01  5.52267650e-01  1.49331731e-01
  6.70820401e-01 -1.29406717e+02]",-293617.3331812216,4.007558345678262
265,0.8163265306122448,2.82,"[ 9.38254970e-03 -3.37443211e-01  5.52304567e-01  1.49331839e-01
  6.70816896e-01 -1.29407790e+02]",-293617.82565954677,3.5150800205301493
266,0.8163265306122448,2.852,"[ 1.10449081e-02 -3.30490573e-01  5.52267353e-01  1.49331835e-01
  6.70807923e-01 -1.29407949e+02]",-293618.24925054144,3.0914890258572996
