,decay_rate,bkg_norm,signal_norm,spectral_index,theta_12,theta_13,theta_23,delta_cp,llh,delta_llh
0,0.0,-3.4564813589318146e-07,-0.056566716957128685,3.2008357891989,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.34115167597,2.9925722628831863e-06
1,0.020050125313283207,-3.153550691512444e-06,-0.05651026509376633,3.2008425633117743,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.34115066705,4.001485649496317e-06
2,0.040100250626566414,-8.535486563736246e-07,-0.05648591261729567,3.200913774183606,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.34114970575,4.962785169482231e-06
3,0.06015037593984962,-1.320654908834316e-06,-0.05644194066252556,3.2009397631272254,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.34114854387,6.124668288975954e-06
4,0.08020050125313283,-3.100313673148234e-07,-0.05640532689286418,3.2010021525231296,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.3411473108,7.357739377766848e-06
5,0.10025062656641603,-1.235069552009212e-06,-0.05637766586612655,3.2010477871522913,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.34114596265,8.705887012183666e-06
6,0.12030075187969924,-2.3500208687005517e-07,-0.05633291018711403,3.201103666657076,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.34114445926,1.0209274478256702e-05
7,0.14035087719298245,-1.8761010410512019e-06,-0.05628219575671155,3.201138924154622,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.3411428186,1.1849915608763695e-05
8,0.16040100250626566,-9.624278271896618e-07,-0.05622207357680987,3.2011978060257475,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.3411409743,1.369422534480691e-05
9,0.18045112781954886,-2.952874193244811e-06,-0.056196168918570134,3.201224831867594,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.3411390024,1.5666126273572445e-05
10,0.20050125313283207,2.9140602532277786e-07,-0.05617920108467705,3.2012287946117137,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.3411366476,1.802091719582677e-05
11,0.22055137844611528,-1.7353298536835792e-06,-0.05608580998123822,3.2014186527172606,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.34113448014,2.0188395865261555e-05
12,0.24060150375939848,-1.6333377082434937e-06,-0.05603160148496749,3.2014178903115673,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.3411318858,2.2782711312174797e-05
13,0.2606516290726817,-4.070142348277342e-06,-0.055935922210567715,3.2016082446582015,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.3411288232,2.5845365598797798e-05
14,0.2807017543859649,-5.147989539221851e-06,-0.05587183154367395,3.201652988220798,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.3411257887,2.887984737753868e-05
15,0.3007518796992481,-3.032902825348242e-06,-0.05584125569582561,3.201693280118274,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.3411224975,3.2171024940907955e-05
16,0.3208020050125313,-2.109082686109179e-06,-0.05578671024999158,3.201736569485863,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.3411187698,3.5898759961128235e-05
17,0.3408521303258145,-8.305649583529797e-07,-0.055750091883843285,3.2017839852738366,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.3411145668,4.0101760532706976e-05
18,0.3609022556390977,-6.494499777235903e-06,-0.05564836741105847,3.201864180087019,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.34110996895,4.4699583668261766e-05
19,0.38095238095238093,-2.662939697649931e-06,-0.055565071418370596,3.2019850254707,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.341105184,4.9484544433653355e-05
20,0.40100250626566414,-9.805062591721604e-07,-0.055521397634436156,3.2019982397788675,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.34109950234,5.516619421541691e-05
21,0.42105263157894735,-2.937443120143776e-06,-0.05540069568016846,3.2021749535444246,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.34109380894,6.085960194468498e-05
22,0.44110275689223055,-2.1621293895099805e-06,-0.05532697522113326,3.2022477231988473,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.3410872352,6.743334233760834e-05
23,0.46115288220551376,-2.228388559733019e-06,-0.05524294381626592,3.2023598617670928,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.3410800958,7.457274477928877e-05
24,0.48120300751879697,-1.5652102360669136e-06,-0.05515776256306386,3.2024561238868214,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.3410722033,8.246523793786764e-05
25,0.5012531328320802,-2.1691902471321983e-06,-0.05503768826189908,3.2025953628873967,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.3410636888,9.097973816096783e-05
26,0.5213032581453634,-1.3425494347665684e-06,-0.054929662105613626,3.202708571203355,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.34105423087,0.00010043766815215349
27,0.5413533834586466,-2.1505044554860717e-06,-0.05481393282444003,3.2029347545670475,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.34104390757,0.00011076097143813968
28,0.5614035087719298,-6.204817713508824e-06,-0.05465200940656811,3.203082261623798,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.3410325742,0.00012209435226395726
29,0.581453634085213,-6.963789200256308e-06,-0.054552658661724464,3.203112011649153,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.34102009085,0.0001345776836387813
30,0.6015037593984962,-4.29605396601701e-06,-0.054457537382552816,3.203342932873626,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.34100666625,0.00014800229109823704
31,0.6215538847117794,-4.206467209704854e-06,-0.054316062974330934,3.20348661240744,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.34099183476,0.00016283377772197127
32,0.6416040100250626,4.09887197804031e-07,-0.054205431632493056,3.2035669188192974,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.340975325,0.00017934356583282351
33,0.6616541353383458,-5.405676567594197e-06,-0.0540242001282186,3.203814327601639,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.3409576563,0.00019701221026480198
34,0.681704260651629,-1.2345893295824632e-06,-0.053878534263719705,3.204020302833546,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.34093795466,0.00021671387366950512
35,0.7017543859649122,-4.070912499246147e-06,-0.053739000692872914,3.204128533953374,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.3409165392,0.00023812934523448348
36,0.7218045112781954,-5.7493799075302626e-06,-0.05355129826951392,3.2043688949326112,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.3408930834,0.0002615851117298007
37,0.7418546365914787,-5.828374877173199e-06,-0.05335641887485155,3.204616262922427,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.3408672649,0.0002874036435969174
38,0.7619047619047619,-3.683080050666949e-06,-0.05320483888017518,3.204822981522116,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.3408389937,0.00031567481346428394
39,0.7819548872180451,-6.011588341075693e-06,-0.05303571523615217,3.2049759253569063,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.3408080345,0.0003466340131126344
40,0.8020050125313283,-6.861292412373755e-06,-0.05277746474304828,3.2053113547739907,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.34077415115,0.00038051739102229476
41,0.8220551378446115,-6.1960451697440815e-06,-0.05259442975983313,3.205481560355472,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.3407371183,0.0004175502108410001
42,0.8421052631578947,-7.77881285811318e-06,-0.052341644219219115,3.205801657630189,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.3406963836,0.0004582849214784801
43,0.8621553884711779,-7.790672527713068e-06,-0.05213982736765489,3.2059861799403073,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.3406518421,0.0005028264131397009
